store_name,city_name,state_id,lat,lng
Target Bessemer,Bessemer,AL,33.334,-86.99
Target Daphne,Daphne,AL,30.602,-87.896
Target Alabaster,Alabaster,AL,33.224,-86.804
Target Auburn Toomers Corner,Auburn,AL,32.608,-85.483
Target Decatur,Decatur,AL,34.559,-86.971
Target Dothan,Dothan,AL,31.266,-85.447
Target Gulf Shores,Gulf Shores,AL,30.304,-87.68
Target Florence,Florence,AL,34.842,-87.634
Target Fultondale,Fultondale,AL,33.606,-86.806
Target Homewood,Homewood,AL,33.467,-86.775
Target Opelika,Opelika,AL,32.618,-85.411
Target Madison,Madison,AL,34.749,-86.757
Target Montgomery,Montgomery,AL,32.36,-86.16
Target Prattville,Prattville,AL,32.457,-86.395
Target Oxford,Oxford,AL,33.609,-85.782
Target Tuscaloosa,Tuscaloosa,AL,33.193,-87.519
Target Huntsville West,Huntsville,AL,34.741,-86.681
Target Hoover West,Birmingham,AL,33.362,-86.853
Target Birmingham 280 Corridor,Birmingham,AL,33.425,-86.712
Target Trussville,Birmingham,AL,33.602,-86.639
Target Huntsville South,Huntsville,AL,34.675,-86.544
Target Wasilla,Wasilla,AK,61.577,-149.403
Target Mobile West,Mobile,AL,30.673,-88.226
Target Bel-Air,Mobile,AL,30.671,-88.12
Target Anchorage NE,Anchorage,AK,61.227,-149.746
Target Bullhead City,Bullhead City,AZ,35.053,-114.59
Target Flagstaff,Flagstaff,AZ,35.184,-111.66
Target Anchorage South,Anchorage,AK,61.13,-149.881
Target Fountain Hills,Fountain Hills,AZ,33.574,-111.718
Target Oro Valley,Oro Valley,AZ,32.399,-110.96
Target Sierra Vista,Sierra Vista,AZ,31.556,-110.256
Target Prescott,Prescott,AZ,34.549,-112.432
Target Phoenix SW,Tolleson,AZ,33.423,-112.27
Target Yuma,Yuma,AZ,32.705,-114.606
Target Chandler Fashion Center,Chandler,AZ,33.296,-111.9
Target Gilbert Val Vista,Gilbert,AZ,33.334,-111.757
Target Chandler South,Chandler,AZ,33.252,-111.841
Target Gilbert SW,Gilbert,AZ,33.279,-111.786
Target Peoria SW,Glendale,AZ,33.555,-112.26
Target Glendale,Glendale,AZ,33.581,-112.153
Target Goodyear,Goodyear,AZ,33.463,-112.356
Target Goodyear West,Goodyear,AZ,33.437,-112.427
Target Mesa Central,Mesa,AZ,33.394,-111.786
Target Mesa East,Mesa,AZ,33.389,-111.683
Target Mesa Red Mountain,Mesa,AZ,33.454,-111.683
Target Gilbert Gateway,Mesa,AZ,33.324,-111.69
Target Mesa West,Mesa,AZ,33.392,-111.865
Target Peoria North,Peoria,AZ,33.636,-112.228
Target Peoria Lake Pleasant Pkwy,Peoria,AZ,33.71,-112.275
Target Paradise Valley,Phoenix,AZ,33.6,-111.99
Target Westridge,Phoenix,AZ,33.476,-112.219
Target Ahwatukee,Phoenix,AZ,33.322,-111.981
Target Phoenix I17 and SR101,Phoenix,AZ,33.666,-112.119
Target Arcadia Crossing,Phoenix,AZ,33.478,-111.984
Target Phoenix NE,Phoenix,AZ,33.678,-111.975
Target South Mountain,Phoenix,AZ,33.379,-112.035
Target Phoenix 7th Street and Bell,Phoenix,AZ,33.638,-112.066
Target Phoenix Spectrum,Phoenix,AZ,33.521,-112.098
Target Phoenix Uptown Camelback,Phoenix,AZ,33.508,-112.046
Target Queen Creek,Queen Creek,AZ,33.254,-111.642
Target Queen Creek Gantzel and Combs,Queen Creek,AZ,33.224,-111.563
Target Scottsdale Talking Stick Way,Scottsdale,AZ,33.541,-111.887
Target Scottsdale Road,Scottsdale,AZ,33.779,-111.923
Target Frank Lloyd Wright Blvd,Scottsdale,AZ,33.627,-111.889
Target Surprise,Surprise,AZ,33.637,-112.354
Target Surprise West Prasada,Surprise,AZ,33.612,-112.413
Target Tempe,Tempe,AZ,33.379,-111.908
Target Tucson NE,Tucson,AZ,32.249,-110.853
Target Marana,Tucson,AZ,32.336,-111.049
Target Tempe Rio Salado,Tempe,AZ,33.43,-111.905
Target Tucson SW,Tucson,AZ,32.16,-110.99
Target Tucson El Con Mall,Tucson,AZ,32.223,-110.915
Target Tucson SE,Tucson,AZ,32.207,-110.786
Target Bryant,Bryant,AR,34.604,-92.53
Target Tucson North,Tucson,AZ,32.28,-110.976
Target Fayetteville,Fayetteville,AR,36.121,-94.146
Target Conway,Conway,AR,35.087,-92.415
Target Fort Smith,Fort Smith,AR,35.341,-94.388
Target Jonesboro,Jonesboro,AR,35.823,-90.666
Target Little Rock North,North Little Rock,AR,34.788,-92.229
Target Little Rock West,Little Rock,AR,34.755,-92.414
Target Rogers,Rogers,AR,36.299,-94.173
Target Little Rock Univer,Little Rock,AR,34.749,-92.345
Target Alameda,Alameda,CA,37.789,-122.279
Target Albany,Albany,CA,37.883,-122.306
Target Alhambra,Alhambra,CA,34.091,-118.147
Target Aliso Viejo,Aliso Viejo,CA,33.571,-117.705
Target Atwater,Atwater,CA,37.341,-120.611
Target Antioch Slatten Ranch,Antioch,CA,37.964,-121.738
Target Auburn,Auburn,CA,38.943,-121.095
Target Azusa,Azusa,CA,34.135,-117.908
Target Baldwin Park,Baldwin Park,CA,34.07,-117.977
Target Brea,Brea,CA,33.919,-117.888
Target Camarillo,Camarillo,CA,34.217,-119.073
Target Buena Park,Buena Park,CA,33.857,-118.002
Target Los Angeles Topanga,Canoga Park,CA,34.191,-118.604
Target Capitola,Capitola,CA,36.976,-121.967
Target Palm Springs,Cathedral City,CA,33.788,-116.48
Target Chico,Chico,CA,39.726,-121.802
Target Colma,Colma,CA,37.674,-122.464
Target Birdcage-Citrus Heights,Citrus Heights,CA,38.673,-121.275
Target Commerce,Commerce,CA,34.018,-118.151
Target Compton-Rancho Dom,Compton,CA,33.88,-118.219
Target Corona,Corona,CA,33.827,-117.516
Target Cupertino De Anza Blvd,Cupertino,CA,37.324,-122.036
Target Cypress,Cypress,CA,33.804,-118.013
Target Davis,Davis,CA,38.554,-121.699
Target Diamond Bar,Diamond Bar,CA,34.005,-117.821
Target Duarte,Duarte,CA,34.138,-117.983
Target El Dorado Hills,El Dorado Hills,CA,38.65,-121.063
Target El Centro,El Centro,CA,32.816,-115.57
Target El Monte,El Monte,CA,34.072,-118.022
Target Elk Grove,Elk Grove,CA,38.426,-121.415
Target Encinitas,Encinitas,CA,33.063,-117.265
Target Oakland-Emeryville,Emeryville,CA,37.828,-122.289
Target Encino Ventura Blvd,Encino,CA,34.162,-118.512
Target Eureka,Eureka,CA,40.806,-124.144
Target Fairfield,Fairfield,CA,38.247,-122.069
Target Folsom,Folsom,CA,38.672,-121.153
Target Gardena,Gardena,CA,33.887,-118.317
Target Foothill Ranch,Foothill Ranch,CA,33.676,-117.664
Target Glendale,Glendale,CA,34.145,-118.26
Target Gilroy,Gilroy,CA,37.0,-121.555
Target Goleta,Goleta,CA,34.429,-119.868
Target Granada Hills,Granada Hills,CA,34.273,-118.503
Target Grass Valley,Grass Valley,CA,39.199,-121.061
Target Hawthorne,Hawthorne,CA,33.922,-118.321
Target Hanford,Hanford,CA,36.324,-119.676
Target Hemet,Hemet,CA,33.745,-117.009
Target Hesperia,Hesperia,CA,34.425,-117.384
Target Hollister,Hollister,CA,36.835,-121.39
Target LA Huntington Park,Huntington Park,CA,33.99,-118.217
Target Jurupa Valley,Jurupa Valley,CA,34.012,-117.459
Target La Canada Flintridge,La Canada Flintridge,CA,34.205,-118.199
Target La Habra,La Habra,CA,33.916,-117.958
Target UC San Diego Price Center,La Jolla,CA,32.876,-117.239
Target La Quinta,La Quinta,CA,33.709,-116.29
Target Grossmont,La Mesa,CA,32.778,-117.011
Target Laverne,La Verne,CA,34.11,-117.76
Target Lake Elsinore,Lake Elsinore,CA,33.689,-117.343
Target Lakewood Center Mall,Lakewood,CA,33.853,-118.141
Target Lancaster,Lancaster,CA,34.675,-118.148
Target Lathrop,Lathrop,CA,37.808,-121.299
Target Lincoln,Lincoln,CA,38.87,-121.304
Target Lawndale Hawthorne Blvd,Lawndale,CA,33.901,-118.351
Target Livermore,Livermore,CA,37.701,-121.747
Target Lodi,Lodi,CA,38.117,-121.304
Target Lomita,Lomita,CA,33.789,-118.318
Target Los Banos,Los Banos,CA,37.054,-120.876
Target Manhattan Beach,Manhattan Beach,CA,33.888,-118.395
Target Manteca,Manteca,CA,37.795,-121.197
Target Menifee,Menifee,CA,33.68,-117.172
Target Marina,Marina,CA,36.668,-121.811
Target Merced,Merced,CA,37.323,-120.485
Target Mission Hills CA,Mission Hills,CA,34.259,-118.466
Target Eastvale,Mira Loma,CA,33.976,-117.555
Target Montclair,Montclair,CA,34.09,-117.691
Target Moorpark,Moorpark,CA,34.278,-118.867
Target Moreno Valley East,Moreno Valley,CA,33.936,-117.188
Target Morgan Hill,Morgan Hill,CA,37.157,-121.654
Target Mountain View,Mountain View,CA,37.401,-122.108
Target Natl Cty Pl Bonita,National City,CA,32.657,-117.067
Target Novato,Novato,CA,38.09,-122.553
Target Norco,Norco,CA,33.901,-117.564
Target Oxnard West,Oxnard,CA,34.243,-119.178
Target Pacoima,Pacoima,CA,34.245,-118.419
Target Palm Desert,Palm Desert,CA,33.724,-116.403
Target Paso Robles,Paso Robles,CA,35.584,-120.699
Target Petaluma,Petaluma,CA,38.245,-122.627
Target Pico Rivera,Pico Rivera,CA,34.001,-118.087
Target Pinole,Pinole,CA,37.988,-122.309
Target Placerville,Placerville,CA,38.709,-120.844
Target Pomona,Pomona,CA,34.035,-117.756
Target Pleasant Hill,Pleasant Hill,CA,37.977,-122.067
Target Poway,Poway,CA,32.98,-117.061
Target Porterville,Porterville,CA,36.078,-119.047
Target Rancho Cordova,Rancho Cordova,CA,38.594,-121.284
Target Rancho Santa Margarita,Rancho Santa Margarita,CA,33.642,-117.598
Target Rancho Cucamonga,Rancho Cucamonga,CA,34.106,-117.612
Target Redlands,Redlands,CA,34.072,-117.208
Target Redding,Redding,CA,40.587,-122.348
Target Redwood City,Redwood City,CA,37.475,-122.218
Target Redondo Beach,Redondo Beach,CA,33.869,-118.357
Target Richmond,Richmond,CA,37.932,-122.327
Target Rocklin,Rocklin,CA,38.804,-121.209
Target Riverbank,Riverbank,CA,37.713,-120.953
Target Rohnert Park,Rohnert Park,CA,38.346,-122.72
Target Rolling Hills,Rolling Hills Estates,CA,33.773,-118.376
Target Rosemead,Rosemead,CA,34.075,-118.07
Target Puente Hills,Rowland Heights,CA,33.992,-117.919
Target Salinas,Salinas,CA,36.715,-121.653
Target Orange Show,San Bernardino,CA,34.078,-117.292
Target Tanforan,San Bruno,CA,37.637,-122.417
Target San Clemente,San Clemente,CA,33.463,-117.606
Target San Dimas,San Dimas,CA,34.104,-117.824
Target San Juan Capistrano,San Juan Capistrano,CA,33.498,-117.664
Target San Leandro Bayfair,San Leandro,CA,37.701,-122.125
Target San Luis Obispo,San Luis Obispo,CA,35.252,-120.685
Target San Mateo Fashion Island,San Mateo,CA,37.559,-122.283
Target San Pedro,San Pedro,CA,33.76,-118.293
Target San Rafael,San Rafael,CA,37.955,-122.491
Target San Ramon,San Ramon,CA,37.762,-121.964
Target Sand City,Sand City,CA,36.621,-121.843
Target Santa Barbara Galleria,Santa Barbara,CA,34.44,-119.751
Target Santa Clara,Santa Clara,CA,37.35,-121.96
Target Santa Fe Springs,Santa Fe Springs,CA,33.938,-118.048
Target Santa Clarita East,Santa Clarita,CA,34.395,-118.465
Target Santa Maria,Santa Maria,CA,34.923,-120.434
Target Santee,Santee,CA,32.842,-116.983
Target Marin City,Sausalito,CA,37.874,-122.511
Target Scotts Valley,Scotts Valley,CA,37.048,-122.031
Target Seal Beach,Seal Beach,CA,33.783,-118.07
Target Signal Hill,Signal Hill,CA,33.817,-118.182
Target South Gate,South Gate,CA,33.948,-118.168
Target South Lake Tahoe,South Lake Tahoe,CA,38.955,-119.944
Target Spring Valley Jamacha Rd,Spring Valley,CA,32.714,-117.011
Target Sunnyvale,Sunnyvale,CA,37.374,-122.032
Target San Fernando,Sylmar,CA,34.294,-118.417
Target Rancho California,Temecula,CA,33.507,-117.146
Target Thousand Oaks,Thousand Oaks,CA,34.191,-118.934
Target Torrance,Torrance,CA,33.827,-118.346
Target Tracy,Tracy,CA,37.758,-121.458
Target Tulare,Tulare,CA,36.225,-119.315
Target Turlock,Turlock,CA,37.52,-120.879
Target Tustin,Tustin,CA,33.7,-117.827
Target Upland,Upland,CA,34.133,-117.641
Target Vacaville,Vacaville,CA,38.361,-121.962
Target Vallejo,Vallejo,CA,38.132,-122.223
Target Valencia,Valencia,CA,34.421,-118.562
Target Walnut Creek,Walnut Creek,CA,37.905,-122.064
Target Watsonville,Watsonville,CA,36.915,-121.774
Target West Hills,West Hills,CA,34.19,-118.625
Target West Hollywood,West Hollywood,CA,34.09,-118.345
Target West Sacramento,West Sacramento,CA,38.549,-121.537
Target Westlake Village,Westlake Village,CA,34.148,-118.794
Target Woodland,Woodland,CA,38.673,-121.725
Target Whittier,Whittier,CA,33.943,-117.997
Target Woodland Hills,Woodland Hills,CA,34.167,-118.586
Target Yorba Linda,Yorba Linda,CA,33.888,-117.828
Target Yuba City,Yuba City,CA,39.147,-121.633
Target Anaheim Hills,Anaheim,CA,33.868,-117.749
Target Anaheim,Anaheim,CA,33.831,-117.943
Target Anaheim East,Anaheim,CA,33.838,-117.886
Target Apple Valley,Apple Valley,CA,34.471,-117.245
Target Apple Valley North,Apple Valley,CA,34.528,-117.217
Target Bakersfield NE,Bakersfield,CA,35.394,-118.955
Target Bakersfield NW,Bakersfield,CA,35.385,-119.103
Target Bakersfield Central,Bakersfield,CA,35.337,-119.036
Target Bakersfield West,Bakersfield,CA,35.35,-119.125
Target Berkeley Central,Berkeley,CA,37.87,-122.267
Target Burbank,Burbank,CA,34.19,-118.33
Target Berkeley Univ Ave,Berkeley,CA,37.87,-122.284
Target LA Burbank West,Burbank,CA,34.169,-118.348
Target Carson North,Carson,CA,33.844,-118.262
Target Carson,Carson,CA,33.809,-118.286
Target Cerritos South Street,Cerritos,CA,33.859,-118.087
Target Cerritos Bloomfield Avenue,Cerritos,CA,33.847,-118.062
Target Chino Philadelphia Street,Chino,CA,34.033,-117.682
Target Chino Hills Grand Avenue,Chino,CA,33.999,-117.718
Target Chula Vista Broadway,Chula Vista,CA,32.605,-117.081
Target Clovis NW,Clovis,CA,36.838,-119.729
Target Clovis,Clovis,CA,36.807,-119.699
Target Chula Vista East,Chula Vista,CA,32.651,-116.969
Target Costa Mesa,Costa Mesa,CA,33.682,-117.919
Target Culver City Jefferson,Culver City,CA,33.999,-118.394
Target Costa Mesa 17th St,Costa Mesa,CA,33.633,-117.917
Target Culver City Westfield Mall,Culver City,CA,33.985,-118.395
Target Daly City Serramonte,Daly City,CA,37.67,-122.471
Target Daly City Westlake,Daly City,CA,37.701,-122.484
Target El Cajon,El Cajon,CA,32.81,-116.959
Target Dublin,Dublin,CA,37.706,-121.932
Target Dublin East,Dublin,CA,37.703,-121.854
Target Rancho San Diego,El Cajon,CA,32.739,-116.939
Target Escondido,Escondido,CA,33.114,-117.099
Target Fontana North,Fontana,CA,34.152,-117.472
Target Escondido South,Escondido,CA,33.07,-117.065
Target Fontana,Fontana,CA,34.065,-117.434
Target Fremont Hub,Fremont,CA,37.545,-121.985
Target Fremont South,Fremont,CA,37.502,-121.968
Target Fresno West,Fresno,CA,36.81,-119.847
Target Blackstone and Nees Ave,Fresno,CA,36.847,-119.787
Target Fresno South,Fresno,CA,36.78,-119.771
Target Blackstone and Bullard,Fresno,CA,36.822,-119.788
Target Fresno Fancher Creek,Fresno,CA,36.743,-119.7
Target Fresno NW,Fresno,CA,36.834,-119.913
Target Fullerton Yorba Linda,Fullerton,CA,33.888,-117.878
Target West Fullerton,Fullerton,CA,33.88,-117.961
Target Fullerton South,Fullerton,CA,33.858,-117.927
Target Brookhurst,Garden Grove,CA,33.762,-117.956
Target Garden Grove Harbor,Garden Grove,CA,33.788,-117.913
Target Hayward,Hayward,CA,37.608,-122.062
Target Hayward North,Hayward,CA,37.666,-122.121
Target Huntington Beach East,Huntington Beach,CA,33.671,-117.956
Target Huntington Beach Garfield and Beach,Huntington Beach,CA,33.686,-117.99
Target Inglewood Florence and La Brea,Inglewood,CA,33.965,-118.353
Target Inglewood,Inglewood,CA,33.948,-118.333
Target Irvine,Irvine,CA,33.685,-117.813
Target Irvine North,Irvine,CA,33.727,-117.785
Target Irvine Spectrum,Irvine,CA,33.648,-117.741
Target Irvine University Town Center,Irvine,CA,33.65,-117.839
Target Long Beach Bellflower,Long Beach,CA,33.798,-118.123
Target Long Beach NW,Long Beach,CA,33.877,-118.166
Target Long Beach Bixby,Long Beach,CA,33.774,-118.12
Target Los Angeles,Los Angeles,CA,34.023,-118.373
Target Los Angeles Eagle Rock,Los Angeles,CA,34.141,-118.224
Target LA Sunset,Los Angeles,CA,34.097,-118.31
Target LA Westwood,Los Angeles,CA,34.063,-118.444
Target LA Beverly,Los Angeles,CA,34.075,-118.376
Target LA Central,Los Angeles,CA,34.049,-118.261
Target Los Angeles Koreatown,Los Angeles,CA,34.063,-118.286
Target LA Sawtelle,Los Angeles,CA,34.042,-118.459
Target Los Angeles USC Village,Los Angeles,CA,34.026,-118.284
Target LA Glassell Park,Los Angeles,CA,34.123,-118.225
Target LA Silver Lake,Los Angeles,CA,34.079,-118.279
Target Hollywood Galaxy,Los Angeles,CA,34.102,-118.343
Target LA LaBrea and 4th St,Los Angeles,CA,34.066,-118.344
Target LA 18th and La Cienega,Los Angeles,CA,34.044,-118.377
Target LA Westchester Sepulveda Blvd,Los Angeles,CA,33.956,-118.396
Target LA Mid City,Los Angeles,CA,34.049,-118.344
Target LA Bonnie Brae,Los Angeles,CA,34.069,-118.267
Target Alicia Parkway,Mission Viejo,CA,33.606,-117.689
Target Mission Viejo South,Mission Viejo,CA,33.563,-117.672
Target Mission Viejo N,Mission Viejo,CA,33.623,-117.681
Target Modesto McHenry Ave,Modesto,CA,37.687,-120.996
Target Modesto Sisk Rd,Modesto,CA,37.693,-121.064
Target Murrieta,Murrieta,CA,33.566,-117.203
Target Napa Soscol Ave,Napa,CA,38.283,-122.275
Target Murrieta North,Murrieta,CA,33.604,-117.174
Target Napa North,Napa,CA,38.322,-122.308
Target North Hollywood,North Hollywood,CA,34.188,-118.371
Target NoHo Valley Plaza,North Hollywood,CA,34.187,-118.398
Target Northridge,Northridge,CA,34.231,-118.56
Target Sherwood Forest,Northridge,CA,34.235,-118.503
Target Norwalk,Norwalk,CA,33.926,-118.107
Target Oceanside,Oceanside,CA,33.184,-117.33
Target Norwalk East,Norwalk,CA,33.918,-118.075
Target Oceanside East,Oceanside,CA,33.247,-117.293
Target Ontario,Ontario,CA,34.075,-117.561
Target North Ontario,Ontario,CA,34.076,-117.618
Target East Orange,Orange,CA,33.787,-117.826
Target Palmdale,Palmdale,CA,34.599,-118.147
Target Pasadena,Pasadena,CA,34.147,-118.135
Target Orange,Orange,CA,33.825,-117.835
Target Pasadena East,Pasadena,CA,34.147,-118.084
Target Palmdale East,Palmdale,CA,34.557,-118.084
Target Riverside,Riverside,CA,33.906,-117.46
Target Riverside Arlington,Riverside,CA,33.947,-117.382
Target Riverside SE,Riverside,CA,33.939,-117.282
Target Roseville Douglas Blvd,Roseville,CA,38.746,-121.255
Target Roseville Fairway Drive,Roseville,CA,38.791,-121.29
Target Sacramento Riverside,Sacramento,CA,38.562,-121.497
Target Sacramento Madison,Sacramento,CA,38.662,-121.349
Target Sacramento Arden,Sacramento,CA,38.601,-121.402
Target Sacramento SW,Sacramento,CA,38.459,-121.414
Target Sacramento Natomas,Sacramento,CA,38.641,-121.499
Target Sacramento Midtown,Sacramento,CA,38.578,-121.484
Target Sports Arena,San Diego,CA,32.752,-117.212
Target Sacramento East,Sacramento,CA,38.55,-121.426
Target Kearny Mesa,San Diego,CA,32.817,-117.152
Target Mira Mesa,San Diego,CA,32.91,-117.146
Target San Diego Mission Valley,San Diego,CA,32.768,-117.151
Target Balboa,San Diego,CA,32.822,-117.179
Target Lemon Grove,San Diego,CA,32.741,-117.055
Target San Diego Del Sur,San Diego,CA,33.02,-117.126
Target San Diego South Park,San Diego,CA,32.727,-117.129
Target San Diego North Park,San Diego,CA,32.748,-117.129
Target San Francisco Central,San Francisco,CA,37.785,-122.404
Target San Francisco West,San Francisco,CA,37.782,-122.446
Target San Francisco Stonestown,San Francisco,CA,37.727,-122.478
Target San Jose West,San Jose,CA,37.265,-121.918
Target Ocean Beach,San Diego,CA,32.746,-117.249
Target San Jose Landess,San Jose,CA,37.414,-121.877
Target San Jose Capitol,San Jose,CA,37.374,-121.845
Target San Jose Oakridge,San Jose,CA,37.252,-121.861
Target San Jose Westgate,San Jose,CA,37.293,-121.989
Target San Jose Story Road,San Jose,CA,37.34,-121.84
Target San Jose College Park,San Jose,CA,37.339,-121.904
Target San Jose East,San Jose,CA,37.307,-121.813
Target San Jose Central,San Jose,CA,37.305,-121.862
Target San Jose North,San Jose,CA,37.418,-121.956
Target San Jose South,San Jose,CA,37.251,-121.803
Target Santa Ana 17th Street,Santa Ana,CA,33.759,-117.85
Target Santa Ana South Coast,Santa Ana,CA,33.703,-117.888
Target Santa Ana NW,Santa Ana,CA,33.761,-117.888
Target Santa Rosa South,Santa Rosa,CA,38.417,-122.709
Target Santa Monica 16th and Wilshire,Santa Monica,CA,34.028,-118.486
Target Santa Monica Broadway and 5th St,Santa Monica,CA,34.016,-118.493
Target Santa Rosa North,Santa Rosa,CA,38.457,-122.73
Target Simi Valley Cochran Street,Simi Valley,CA,34.281,-118.74
Target Stockton North,Stockton,CA,38.052,-121.372
Target Stockton,Stockton,CA,37.992,-121.315
Target Simi Valley Tierra Rejada Road,Simi Valley,CA,34.273,-118.798
Target Sherman Oaks,Van Nuys,CA,34.175,-118.466
Target Van Nuys Raymer St,Van Nuys,CA,34.213,-118.459
Target Ventura Main Street,Ventura,CA,34.261,-119.237
Target Visalia,Visalia,CA,36.294,-119.314
Target Ventura Mall,Ventura,CA,34.27,-119.249
Target Visalia North,Visalia,CA,36.352,-119.297
Target Vista South Business Park Drive,Vista,CA,33.137,-117.228
Target Vista North University Drive,Vista,CA,33.169,-117.215
Target West Covina,West Covina,CA,34.073,-117.885
Target West Covina South,West Covina,CA,34.035,-117.91
Target Westminster,Westminster,CA,33.725,-117.986
Target Westminster Mall,Westminster,CA,33.746,-118.012
Target Boulder,Boulder,CO,40.022,-105.257
Target Arvada,Arvada,CO,39.84,-105.085
Target Brighton,Brighton,CO,39.956,-104.781
Target Castle Rock,Castle Rock,CO,39.408,-104.856
Target Edgewater,Edgewater,CO,39.747,-105.055
Target Glenwood Springs,Glenwood Springs,CO,39.556,-107.343
Target Glendale,Glendale,CO,39.708,-104.937
Target Greeley,Greeley,CO,40.394,-104.75
Target Grand Junction,Grand Junction,CO,39.091,-108.602
Target Denver SW,Littleton,CO,39.611,-105.102
Target Arapahoe,Greenwood Village,CO,39.593,-104.882
Target Lone Tree,Lone Tree,CO,39.535,-104.884
Target Longmont,Longmont,CO,40.153,-105.134
Target Loveland,Loveland,CO,40.409,-105.004
Target Montrose,Montrose,CO,38.444,-107.869
Target Parker,Parker,CO,39.513,-104.773
Target Sheridan,Sheridan,CO,39.65,-105.006
Target Pueblo,Pueblo,CO,38.303,-104.606
Target Silverthorne,Silverthorne,CO,39.638,-106.078
Target Superior,Superior,CO,39.956,-105.17
Target Wheat Ridge,Wheat Ridge,CO,39.788,-105.113
Target Aurora SE,Aurora,CO,39.636,-104.79
Target Thornton,Thornton,CO,39.917,-104.975
Target Aurora West,Aurora,CO,39.692,-104.865
Target Aurora,Aurora,CO,39.716,-104.821
Target Aurora Saddle Rock,Aurora,CO,39.581,-104.722
Target Aurora South,Aurora,CO,39.592,-104.805
Target Colorado Springs North,Colorado Springs,CO,38.905,-104.781
Target S Colorado Springs,Colorado Springs,CO,38.792,-104.802
Target Colorado Springs East,Colorado Springs,CO,38.888,-104.718
Target Denver Northfield Blvd,Denver,CO,39.783,-104.895
Target Colorado Springs NE,Colorado Springs,CO,38.974,-104.746
Target Denver University Hills Plaza,Denver,CO,39.671,-104.939
Target Denver Downtown,Denver,CO,39.745,-104.992
Target Denver SE,Denver,CO,39.654,-104.9
Target Denver Lowry,Denver,CO,39.715,-104.904
Target Fort Collins East,Fort Collins,CO,40.528,-105.023
Target Fort Collins,Fort Collins,CO,40.527,-105.078
Target Fort Collins Old Town,Fort Collins,CO,40.582,-105.076
Target Douglas County,Highlands Ranch,CO,39.565,-104.966
Target Highlands Ranch,Highlands Ranch,CO,39.55,-105.006
Target Denver West,Lakewood,CO,39.734,-105.154
Target Lakewood,Lakewood,CO,39.708,-105.079
Target Westminster,Westminster,CO,39.886,-105.079
Target Westminster Orchard Parkway,Westminster,CO,39.959,-104.996
Target Bethel,Bethel,CT,41.414,-73.402
Target Ansonia,Ansonia,CT,41.344,-73.08
Target Danbury Fair Mall,Danbury,CT,41.379,-73.477
Target Killingly,Dayville,CT,41.839,-71.885
Target Enfield,Enfield,CT,41.997,-72.582
Target Guilford,Guilford,CT,41.287,-72.679
Target South Windsor,Manchester,CT,41.809,-72.549
Target Meriden,Meriden,CT,41.553,-72.816
Target Lisbon,Lisbon,CT,41.585,-71.997
Target New Britain,New Britain,CT,41.711,-72.764
Target Milford,Milford,CT,41.234,-73.038
Target Newington,Newington,CT,41.661,-72.725
Target North Haven,North Haven,CT,41.355,-72.872
Target Norwalk Route 1,Norwalk,CT,41.096,-73.45
Target Orange,Orange,CT,41.257,-73.011
Target Stamford,Stamford,CT,41.055,-73.542
Target Southington,Southington,CT,41.611,-72.902
Target Torrington,Torrington,CT,41.819,-73.075
Target Waterbury,Waterbury,CT,41.583,-73.034
Target Waterford,Waterford,CT,41.378,-72.149
Target Bishops Corner,West Hartford,CT,41.785,-72.746
Target Windsor,Windsor,CT,41.893,-72.65
Target Trumbull,Trumbull,CT,41.234,-73.152
Target Trumbull West,Trumbull,CT,41.23,-73.226
Target Dover,Dover,DE,39.16,-75.51
Target Middletown Warwick Road,Middletown,DE,39.456,-75.726
Target Christiana,Newark,DE,39.678,-75.65
Target Brandywine,Wilmington,DE,39.831,-75.54
Target Wilmington Prices Corner,Wilmington,DE,39.737,-75.624
Target Altamonte Springs,Altamonte Springs,FL,28.663,-81.418
Target West Boca Raton,Boca Raton,FL,26.355,-80.205
Target Brandon,Brandon,FL,27.936,-82.324
Target Aventura,Aventura,FL,25.972,-80.14
Target Brooksville,Brooksville,FL,28.479,-82.479
Target Casselberry,Casselberry,FL,28.672,-81.341
Target Clermont,Clermont,FL,28.549,-81.705
Target Coral Gables,Coral Gables,FL,25.755,-80.259
Target NE Polk County,Davenport,FL,28.233,-81.644
Target Clearwater,Clearwater,FL,27.959,-82.724
Target Davie,Davie,FL,26.049,-80.25
Target Daytona Beach,Daytona Beach,FL,29.183,-81.08
Target Destin,Destin,FL,30.391,-86.481
Target Delray Beach,Delray Beach,FL,26.437,-80.085
Target Coconut Point,Estero,FL,26.407,-81.806
Target Ft Lauderdale,Fort Lauderdale,FL,26.168,-80.116
Target Hialeah,Hialeah,FL,25.854,-80.318
Target Gainesville,Gainesville,FL,29.621,-82.384
Target Greenacres,Greenacres,FL,26.618,-80.137
Target Hollywood,Hollywood,FL,26.011,-80.175
Target Homestead,Homestead,FL,25.479,-80.442
Target Jacksonville Beach,Jacksonville Beach,FL,30.255,-81.399
Target Lake Mary,Lake Mary,FL,28.755,-81.348
Target Lake Park/Palm Beach Gardens,Lake Park,FL,26.805,-80.084
Target Wellington South,Lake Worth,FL,26.593,-80.203
Target Largo,Largo,FL,27.893,-82.784
Target Lutz Dale Mabry Highway,Lutz,FL,28.173,-82.47
Target Mary Esther,Mary Esther,FL,30.411,-86.659
Target Lecanto,Lecanto,FL,28.894,-82.486
